A3IRHO9RKEV0L7:36NEMU28XKTLN2UY7JIHB7GJVYSMWJ,initialized,0,,1612803722948
A5G3VM0YEA197:3TXD01ZLD9XSR8GN6F3K7PEMOWKU4V,window_resize,576,"[1697, 909]",1612900050946
A5G3VM0YEA197:3TXD01ZLD9XSR8GN6F3K7PEMOWKU4V,window_resize,2365,"[1697, 887]",1612900053311
ALKF763KECU1H:3P1L2B7AD65TCB3BGLQSU0O8SR3LO4,initialized,0,,1612805846179
ALKF763KECU1H:3P1L2B7AD65TCB3BGLQSU0O8SR3LO4,window_resize,1,"[1024, 612]",1612805846180
A26TP4HHSINK5E:3OONKJ5DKHZHZ2HZP81YGXS3GXPBO7,initialized,0,,1612803202142
A26TP4HHSINK5E:3OONKJ5DKHZHZ2HZP81YGXS3GXPBO7,window_resize,0,"[1028, 647]",1612803202142
A26TP4HHSINK5E:3OONKJ5DKHZHZ2HZP81YGXS3GXPBO7,focus,42243,off,1612803244385
A26TP4HHSINK5E:3OONKJ5DKHZHZ2HZP81YGXS3GXPBO7,focus,3729,on,1612803248114
AB3L4DBGHX7PG:369J354OFIQN1DJ65Y7I08X9BA36GA,initialized,0,,1612807934927
AB3L4DBGHX7PG:369J354OFIQN1DJ65Y7I08X9BA36GA,window_resize,0,"[1022, 767]",1612807934927
AB3L4DBGHX7PG:369J354OFIQN1DJ65Y7I08X9BA36GA,focus,1359,on,1612807936286
AB3L4DBGHX7PG:369J354OFIQN1DJ65Y7I08X9BA36GA,focus,23000,off,1612807959286
AB3L4DBGHX7PG:369J354OFIQN1DJ65Y7I08X9BA36GA,focus,12823,on,1612807972109
AYHK8DTZONHKC:3H7XDTSHKH7LVSYCWGKMY2WMZCGGW5,initialized,0,,1612803132923
AYHK8DTZONHKC:3H7XDTSHKH7LVSYCWGKMY2WMZCGGW5,window_resize,0,"[1028, 770]",1612803132923
A2S1U9FUO6SWOH:3NC5L260MT27CJTFUANUZNJOVVQFO2,initialized,0,,1612805996598
A2S1U9FUO6SWOH:3NC5L260MT27CJTFUANUZNJOVVQFO2,window_resize,0,"[1024, 767]",1612805996598
A2S1U9FUO6SWOH:3NC5L260MT27CJTFUANUZNJOVVQFO2,focus,63625,off,1612806060223
A2S1U9FUO6SWOH:3NC5L260MT27CJTFUANUZNJOVVQFO2,focus,3078,on,1612806063301
A2S1U9FUO6SWOH:3NC5L260MT27CJTFUANUZNJOVVQFO2,focus,30078,off,1612806093379
A2S1U9FUO6SWOH:3NC5L260MT27CJTFUANUZNJOVVQFO2,focus,3975,on,1612806097354
A182N7RLXGSCZG:3LYA37P8IV3Y9BWKRG959GBUWSGBKO,initialized,0,,1612803152687
A182N7RLXGSCZG:3LYA37P8IV3Y9BWKRG959GBUWSGBKO,window_resize,0,"[922, 691]",1612803152687
A182N7RLXGSCZG:3LYA37P8IV3Y9BWKRG959GBUWSGBKO,focus,207,on,1612803152894
A182N7RLXGSCZG:3LYA37P8IV3Y9BWKRG959GBUWSGBKO,window_resize,17343,"[1920, 980]",1612803170237
A182N7RLXGSCZG:3LYA37P8IV3Y9BWKRG959GBUWSGBKO,window_resize,2543,"[922, 691]",1612803172780
A182N7RLXGSCZG:3LYA37P8IV3Y9BWKRG959GBUWSGBKO,window_resize,3807,"[1920, 980]",1612803176587
A12UOIO3KBRF7M:3IXQG4FA2YEESFDTNJIGJ7XELY3B9T,initialized,0,,1612811743942
A12UOIO3KBRF7M:3IXQG4FA2YEESFDTNJIGJ7XELY3B9T,window_resize,0,"[1071, 511]",1612811743942
A12UOIO3KBRF7M:3IXQG4FA2YEESFDTNJIGJ7XELY3B9T,focus,17866,off,1612811761808
A1IEJ761NVH5OG:3QXNC7EIPNBD8SAJP3LRZQ1VUZW905,initialized,0,,1612900714777
A1IEJ761NVH5OG:3QXNC7EIPNBD8SAJP3LRZQ1VUZW905,window_resize,0,"[1440, 820]",1612900714777
A30US88GBGBG0V:39U1BHVTDQ7S9ZIU6W8RSO0ERDG3TH,initialized,0,,1612811734395
A30US88GBGBG0V:39U1BHVTDQ7S9ZIU6W8RSO0ERDG3TH,window_resize,0,"[1024, 725]",1612811734395
A30US88GBGBG0V:39U1BHVTDQ7S9ZIU6W8RSO0ERDG3TH,focus,408,on,1612811734803
A9HIJETW998RR:386CSBG1O42EE2DK8UCUUM1BHX5Q6I,initialized,0,,1612806392331
A9HIJETW998RR:386CSBG1O42EE2DK8UCUUM1BHX5Q6I,window_resize,0,"[1024, 767]",1612806392331
A3ADJFFLRNWUSK:3TPZPLC3M5SUH7PNPFZ7NEZH2FZ3PQ,initialized,0,,1612901123483
A3ADJFFLRNWUSK:3TPZPLC3M5SUH7PNPFZ7NEZH2FZ3PQ,window_resize,0,"[1024, 757]",1612901123483
A2KBTDHM44J7X4:3IAEQB9FMJ0IJ8OLUQJESHTPMK0DWS,initialized,0,,1612803195207
A2KBTDHM44J7X4:3IAEQB9FMJ0IJ8OLUQJESHTPMK0DWS,window_resize,0,"[1024, 767]",1612803195207
A2KBTDHM44J7X4:3IAEQB9FMJ0IJ8OLUQJESHTPMK0DWS,window_resize,12976,"[1920, 988]",1612803208183
AU849EHZNGV2Z:3MH9DQ7571S83O971G5LGEBPEW5GU6,initialized,0,,1612803185687
AU849EHZNGV2Z:3MH9DQ7571S83O971G5LGEBPEW5GU6,window_resize,0,"[919, 886]",1612803185687
AU849EHZNGV2Z:3MH9DQ7571S83O971G5LGEBPEW5GU6,focus,9651,off,1612803195338
AU849EHZNGV2Z:3MH9DQ7571S83O971G5LGEBPEW5GU6,focus,800,on,1612803196138
A2MOKIEQZ0OF2M:3EWIJTFFVTNU3O10XE1DR426LRME0K,initialized,0,,1612806239824
A2MOKIEQZ0OF2M:3EWIJTFFVTNU3O10XE1DR426LRME0K,window_resize,0,"[1326, 628]",1612806239824
A2MOKIEQZ0OF2M:3EWIJTFFVTNU3O10XE1DR426LRME0K,focus,15125,off,1612806254949
A2MOKIEQZ0OF2M:3EWIJTFFVTNU3O10XE1DR426LRME0K,focus,29005,on,1612806283954
A2MOKIEQZ0OF2M:3EWIJTFFVTNU3O10XE1DR426LRME0K,focus,28119,off,1612806312073
A2MOKIEQZ0OF2M:3EWIJTFFVTNU3O10XE1DR426LRME0K,focus,29544,on,1612806341617
A2MOKIEQZ0OF2M:3EWIJTFFVTNU3O10XE1DR426LRME0K,window_resize,10219,"[1327, 576]",1612806351836
A3V4AW6DGWBHDO:3X4JMASXCRPWWLPGNNZNQWWLIUA0B7,initialized,0,,1612803370108
A3V4AW6DGWBHDO:3X4JMASXCRPWWLPGNNZNQWWLIUA0B7,window_resize,0,"[1024, 660]",1612803370108
A3KW8XFFLI5TO5:34MAJL3QP938SE34RV7JKGOMBED430,initialized,0,,1612803264027
A3KW8XFFLI5TO5:34MAJL3QP938SE34RV7JKGOMBED430,window_resize,0,"[1024, 768]",1612803264027
A3KW8XFFLI5TO5:34MAJL3QP938SE34RV7JKGOMBED430,focus,471,off,1612803264498
A3KW8XFFLI5TO5:34MAJL3QP938SE34RV7JKGOMBED430,focus,0,on,1612803264498
A34T4R7G25LDJM:3OVHNO1VEBHMD3TQ5D3LRLN73M4DZI,initialized,0,,1612811939074
A34T4R7G25LDJM:3OVHNO1VEBHMD3TQ5D3LRLN73M4DZI,window_resize,0,"[1360, 657]",1612811939074
A3VZDRWPGJH46L:32AT8R96GQPBTTIYWGZ25SUS279USE,initialized,0,,1612806617678
A3VZDRWPGJH46L:32AT8R96GQPBTTIYWGZ25SUS279USE,window_resize,0,"[1024, 767]",1612806617678
A3VZDRWPGJH46L:32AT8R96GQPBTTIYWGZ25SUS279USE,window_resize,2838,"[1680, 958]",1612806620516
A3U2S6OPJNS4AQ:3137ONMDKLLRESCLBGQGCWPMS9DGET,initialized,0,,1612817533337
A3U2S6OPJNS4AQ:3137ONMDKLLRESCLBGQGCWPMS9DGET,window_resize,0,"[823, 615]",1612817533337
A3U2S6OPJNS4AQ:3137ONMDKLLRESCLBGQGCWPMS9DGET,focus,440,on,1612817533777
A3U2S6OPJNS4AQ:3137ONMDKLLRESCLBGQGCWPMS9DGET,window_resize,20747,"[2176, 1125]",1612817554524
A3914P24XPNPY3:3I02618YA5MEG1264ZV8ANPHFOUPUN,initialized,0,,1612817539910
A3914P24XPNPY3:3I02618YA5MEG1264ZV8ANPHFOUPUN,window_resize,0,"[819, 607]",1612817539910
A3914P24XPNPY3:3I02618YA5MEG1264ZV8ANPHFOUPUN,focus,482,on,1612817540392
AVXEDARJC5HLU:3UJ1CZ6IZM5U8ESJVFRUXG2C3Q75SY,initialized,0,,1612817562686
AVXEDARJC5HLU:3UJ1CZ6IZM5U8ESJVFRUXG2C3Q75SY,window_resize,0,"[1723, 886]",1612817562686
AMOAGR64033TY:36WLNQG784QVNB4AVUY2BLYPCVJBE3,initialized,0,,1612819482021
AMOAGR64033TY:36WLNQG784QVNB4AVUY2BLYPCVJBE3,window_resize,1,"[1037, 796]",1612819482022
AMOAGR64033TY:36WLNQG784QVNB4AVUY2BLYPCVJBE3,focus,25606,off,1612819507628
AMOAGR64033TY:36WLNQG784QVNB4AVUY2BLYPCVJBE3,focus,1681,on,1612819509309
AMOAGR64033TY:36WLNQG784QVNB4AVUY2BLYPCVJBE3,window_resize,1125,"[1600, 809]",1612819510434
A1CFGTNT1UHUQ8:3KYQYYSHY0NAEZFJ34S4BNG3JIPDO4,initialized,0,,1612812174744
A1CFGTNT1UHUQ8:3KYQYYSHY0NAEZFJ34S4BNG3JIPDO4,window_resize,0,"[1280, 689]",1612812174744
A38LW34F26WBJY:3ERET4BTVRPFLIHNTWV9IAG48SOK9Y,initialized,0,,1612807164022
A38LW34F26WBJY:3ERET4BTVRPFLIHNTWV9IAG48SOK9Y,window_resize,0,"[918, 620]",1612807164022
A2YFQS0N1IAN9I:3TMSXRD2XBGORD89EXZJRFSGXN8W1W,initialized,0,,1612807155756
A2YFQS0N1IAN9I:3TMSXRD2XBGORD89EXZJRFSGXN8W1W,window_resize,0,"[1024, 660]",1612807155756
A26KX5PGHY4FZJ:3HUTX6F6VZ3NBPH36F8NF4PZMRCO2I,initialized,0,,1612823309394
A26KX5PGHY4FZJ:3HUTX6F6VZ3NBPH36F8NF4PZMRCO2I,window_resize,0,"[1024, 692]",1612823309394
ADXRJFEHIDXRE:3TOK3KHVJYYUXQE9CRPIBV67X7YO7Y,initialized,0,,1612824329640
ADXRJFEHIDXRE:3TOK3KHVJYYUXQE9CRPIBV67X7YO7Y,window_resize,0,"[1536, 790]",1612824329640
A3JYTT5ZHFKR7A:31Q0U3WYDUV91Y786PR7ZZTZ4WP71V,initialized,0,,1612803268665
A3JYTT5ZHFKR7A:31Q0U3WYDUV91Y786PR7ZZTZ4WP71V,window_resize,0,"[1028, 756]",1612803268665
A3JYTT5ZHFKR7A:31Q0U3WYDUV91Y786PR7ZZTZ4WP71V,window_resize,59901,"[1536, 771]",1612803328566
A1SWGSFIMZJQE:36V4Q8R5ZPGG35YCVAJBJIYX7XWQM4,initialized,0,,1612813338906
A1SWGSFIMZJQE:36V4Q8R5ZPGG35YCVAJBJIYX7XWQM4,window_resize,0,"[1024, 740]",1612813338906
A1SWGSFIMZJQE:36V4Q8R5ZPGG35YCVAJBJIYX7XWQM4,window_resize,32854,"[1032, 740]",1612813371760
A1SWGSFIMZJQE:36V4Q8R5ZPGG35YCVAJBJIYX7XWQM4,window_resize,234,"[1440, 740]",1612813371994
AYH5S2NOTSFKR:3IXQG4FA2YEESFDTNJIGJ7XEL3T9BR,initialized,0,,1612901779724
AYH5S2NOTSFKR:3IXQG4FA2YEESFDTNJIGJ7XEL3T9BR,window_resize,0,"[1126, 606]",1612901779724
AYH5S2NOTSFKR:3IXQG4FA2YEESFDTNJIGJ7XEL3T9BR,focus,787,on,1612901780511
AYH5S2NOTSFKR:3IXQG4FA2YEESFDTNJIGJ7XEL3T9BR,window_resize,2612,"[1280, 620]",1612901783123
A1B9MG0X7SR28:37FMASSAYH773G6WRDOTW0WH4OYBIK,initialized,0,,1612807307536
A1B9MG0X7SR28:37FMASSAYH773G6WRDOTW0WH4OYBIK,window_resize,0,"[1366, 676]",1612807307536
AVFZLWRV14IYN:3PMBY0YE2CJX2K5Z1JEBUR3W3J49CZ,initialized,0,,1612803347095
AVFZLWRV14IYN:3PMBY0YE2CJX2K5Z1JEBUR3W3J49CZ,window_resize,0,"[1366, 669]",1612803347095
AVFZLWRV14IYN:3PMBY0YE2CJX2K5Z1JEBUR3W3J49CZ,window_resize,469,"[1366, 669]",1612803347564
A3W2RRAUPHYRIO:33SA9F9TR2ANBE2LQLUYYZBAMW2EWN,initialized,0,,1612803389260
A3W2RRAUPHYRIO:33SA9F9TR2ANBE2LQLUYYZBAMW2EWN,window_resize,0,"[1024, 767]",1612803389260
A2YOLW621EFX4V:3X1FV8S5J278G3Y766FQC0D8S3EGVV,initialized,0,,1612813559782
A2YOLW621EFX4V:3X1FV8S5J278G3Y766FQC0D8S3EGVV,window_resize,1,"[1024, 660]",1612813559783
AT20PW4G38BMM:3MB8LZR5BK9AMKIWITYZNJ7Z8MTLKK,initialized,0,,1612818317294
AT20PW4G38BMM:3MB8LZR5BK9AMKIWITYZNJ7Z8MTLKK,window_resize,0,"[1024, 660]",1612818317294
A3E7YSLM7WU3AT:3ZV9H2YQQINK1GMO11D2F87DV7MW3O,initialized,0,,1612809403145
A3E7YSLM7WU3AT:3ZV9H2YQQINK1GMO11D2F87DV7MW3O,window_resize,0,"[1024, 660]",1612809403145
A3E7YSLM7WU3AT:3ZV9H2YQQINK1GMO11D2F87DV7MW3O,focus,10673,off,1612809413818
A3E7YSLM7WU3AT:3ZV9H2YQQINK1GMO11D2F87DV7MW3O,focus,4486,on,1612809418304
A3E7YSLM7WU3AT:3ZV9H2YQQINK1GMO11D2F87DV7MW3O,window_resize,17939,"[1366, 676]",1612809436243
A2N44YMD67Y63D:3WETL7AQWYOQOX7450QTP8U0BF0538,initialized,0,,1612902509341
A2N44YMD67Y63D:3WETL7AQWYOQOX7450QTP8U0BF0538,window_resize,0,"[1124, 651]",1612902509341
A2N44YMD67Y63D:3WETL7AQWYOQOX7450QTP8U0BF0538,focus,387,on,1612902509728
A2N44YMD67Y63D:3WETL7AQWYOQOX7450QTP8U0BF0538,focus,61077,off,1612902570805
A2N44YMD67Y63D:3WETL7AQWYOQOX7450QTP8U0BF0538,focus,6604,on,1612902577409
A2N44YMD67Y63D:3WETL7AQWYOQOX7450QTP8U0BF0538,window_resize,4859,"[1108, 651]",1612902582268
A1KOBLL83SICGQ:3R9WASFE24WJBN7MWJYBFLQSF0XZFU,initialized,0,,1612836258514
A1KOBLL83SICGQ:3R9WASFE24WJBN7MWJYBFLQSF0XZFU,window_resize,1,"[1024, 660]",1612836258515
A15ZABA849AILA:3YW4XOSQKV1BZ9J4JXKI9R7JCDGU1Q,initialized,0,,1612903047689
A15ZABA849AILA:3YW4XOSQKV1BZ9J4JXKI9R7JCDGU1Q,window_resize,0,"[1024, 767]",1612903047689
A15ZABA849AILA:3YW4XOSQKV1BZ9J4JXKI9R7JCDGU1Q,window_resize,82322,"[1920, 988]",1612903130011
A358KM1AO6SKIO:3PJUZCGDJBWVQHFMK7Y6S57DDUC98Q,initialized,0,,1612831354550
A358KM1AO6SKIO:3PJUZCGDJBWVQHFMK7Y6S57DDUC98Q,window_resize,0,"[1024, 660]",1612831354550
AB8XECKH1JO8P:30IQTZXKAPM39OSHSJR5FTND1350XZ,initialized,0,,1612908665052
AB8XECKH1JO8P:30IQTZXKAPM39OSHSJR5FTND1350XZ,window_resize,0,"[1024, 767]",1612908665052
A1YZ0ETOCJO1B2:3I3WADAZ9VKFAM0QOYALDBSB613O5J,initialized,0,,1612878710421
A1YZ0ETOCJO1B2:3I3WADAZ9VKFAM0QOYALDBSB613O5J,window_resize,0,"[1024, 767]",1612878710421
A1YZ0ETOCJO1B2:3I3WADAZ9VKFAM0QOYALDBSB613O5J,window_resize,751,"[1440, 846]",1612878711172
A70TBKPGWQZO4:37TD41K0AMPF7Z1YAPE2BM8MVCYSC8,initialized,0,,1612947601761
A70TBKPGWQZO4:37TD41K0AMPF7Z1YAPE2BM8MVCYSC8,window_resize,0,"[1028, 758]",1612947601761
A70TBKPGWQZO4:37TD41K0AMPF7Z1YAPE2BM8MVCYSC8,focus,913,off,1612947602674
A70TBKPGWQZO4:37TD41K0AMPF7Z1YAPE2BM8MVCYSC8,focus,10771,on,1612947613445
A70TBKPGWQZO4:37TD41K0AMPF7Z1YAPE2BM8MVCYSC8,focus,1613,off,1612947615058
A70TBKPGWQZO4:37TD41K0AMPF7Z1YAPE2BM8MVCYSC8,focus,32760,on,1612947647818
A70TBKPGWQZO4:37TD41K0AMPF7Z1YAPE2BM8MVCYSC8,window_resize,25176,"[1536, 774]",1612947672994
A3OF9HAEZVBQ3G:3LPW2N6LKYIANRKNKKMUCHK0OSUU5F,initialized,0,,1612891560632
A3OF9HAEZVBQ3G:3LPW2N6LKYIANRKNKKMUCHK0OSUU5F,window_resize,0,"[1024, 655]",1612891560632
A3OF9HAEZVBQ3G:3LPW2N6LKYIANRKNKKMUCHK0OSUU5F,focus,35356,off,1612891595988
A3OF9HAEZVBQ3G:3LPW2N6LKYIANRKNKKMUCHK0OSUU5F,focus,75883567,on,1612967479555
AOMFEAWQHU3D8:3VW6495TLOGP6OEC5NOGQZO6FG6YYK,initialized,0,,1612887108227
AOMFEAWQHU3D8:3VW6495TLOGP6OEC5NOGQZO6FG6YYK,window_resize,0,"[1024, 767]",1612887108227
AOMFEAWQHU3D8:3VW6495TLOGP6OEC5NOGQZO6FG6YYK,window_resize,7479,"[927, 973]",1612887115706
A1W4QXY7ZURK69:33OOO72IVM1GMZEDZPJSLR48XUXTCH,initialized,0,,1612888228219
A1W4QXY7ZURK69:33OOO72IVM1GMZEDZPJSLR48XUXTCH,window_resize,0,"[1024, 660]",1612888228219
A240OTT1T85UGT:3DIP6YHAPH8CLD63SIESKJ8O4PYE87,initialized,0,,1612888318400
A240OTT1T85UGT:3DIP6YHAPH8CLD63SIESKJ8O4PYE87,window_resize,0,"[1028, 758]",1612888318400
A240OTT1T85UGT:3DIP6YHAPH8CLD63SIESKJ8O4PYE87,focus,46437,off,1612888364837
A240OTT1T85UGT:3DIP6YHAPH8CLD63SIESKJ8O4PYE87,focus,28332,on,1612888393169
AYXDE087J2KO:33FOTY3KER1FDF24X6ZIFLLD5GF1CZ,initialized,0,,1612981709071
AYXDE087J2KO:33FOTY3KER1FDF24X6ZIFLLD5GF1CZ,window_resize,1,"[1366, 676]",1612981709072
AYXDE087J2KO:33FOTY3KER1FDF24X6ZIFLLD5GF1CZ,window_resize,33399,"[1024, 660]",1612981742471
AYXDE087J2KO:33FOTY3KER1FDF24X6ZIFLLD5GF1CZ,window_resize,2695,"[1366, 676]",1612981745166
A1TPGXT718D68E:35DR22AR5I0ZQGREB69OHRLK4IY3XC,initialized,0,,1612991399340
A1TPGXT718D68E:35DR22AR5I0ZQGREB69OHRLK4IY3XC,window_resize,0,"[1024, 660]",1612991399340
A2R8V48VVX1BNO:36TFCYNS49QEKOYDQRYQLLMUNJTHX2,initialized,0,,1612889391398
A2R8V48VVX1BNO:36TFCYNS49QEKOYDQRYQLLMUNJTHX2,window_resize,0,"[1028, 758]",1612889391398
A2R8V48VVX1BNO:36TFCYNS49QEKOYDQRYQLLMUNJTHX2,focus,6062,off,1612889397460
A2R8V48VVX1BNO:36TFCYNS49QEKOYDQRYQLLMUNJTHX2,focus,3141,on,1612889400601
A2FC34XY1Q56NS:3U8YCDAGXUWJ0RR565WDLLRK4ZE0QW,initialized,0,,1612891298040
A2FC34XY1Q56NS:3U8YCDAGXUWJ0RR565WDLLRK4ZE0QW,window_resize,0,"[1024, 660]",1612891298040
ASKUEWVYYCZWO:3TU5ZICBRIH1IGW8199SE0X2NXX8QY,initialized,0,,1612893900045
ASKUEWVYYCZWO:3TU5ZICBRIH1IGW8199SE0X2NXX8QY,window_resize,0,"[1024, 662]",1612893900045
A20WECK0YBMQAO:35H6S234SFGPLGUMO2ORWB6KL6P561,initialized,0,,1612896083136
A20WECK0YBMQAO:35H6S234SFGPLGUMO2ORWB6KL6P561,window_resize,0,"[1126, 678]",1612896083136
A20WECK0YBMQAO:35H6S234SFGPLGUMO2ORWB6KL6P561,focus,1247,on,1612896084383
ACID7NKW5A8QC:37U1UTWH9021UHB8EOYSJQ77JJ28R2,initialized,0,,1612895379146
ACID7NKW5A8QC:37U1UTWH9021UHB8EOYSJQ77JJ28R2,window_resize,0,"[1024, 660]",1612895379146
A3K1P4SPR8XS7R:3KV0LJBBH71GF6DC8P8BO8823OTMR6,initialized,0,,1612896496968
A3K1P4SPR8XS7R:3KV0LJBBH71GF6DC8P8BO8823OTMR6,window_resize,0,"[1440, 821]",1612896496968
A3K1P4SPR8XS7R:3KV0LJBBH71GF6DC8P8BO8823OTMR6,focus,16319,off,1612896513287
A3K1P4SPR8XS7R:3KV0LJBBH71GF6DC8P8BO8823OTMR6,focus,3008,on,1612896516295
A3K1P4SPR8XS7R:3KV0LJBBH71GF6DC8P8BO8823OTMR6,focus,2743,off,1612896519038
A3K1P4SPR8XS7R:3KV0LJBBH71GF6DC8P8BO8823OTMR6,focus,5883,on,1612896524921
A3K1P4SPR8XS7R:3KV0LJBBH71GF6DC8P8BO8823OTMR6,focus,23170,off,1612896548091
A3K1P4SPR8XS7R:3KV0LJBBH71GF6DC8P8BO8823OTMR6,focus,10720,on,1612896558811
